Property_ID,Property,Account ID,Accounts,Date,Month,Year,Quarter,Beginning Balance,Debit,Credit,Ending Balance,Class,Summary Grouping,FS
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2025-07-31,July,2025,Q3,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2025-07-31,July,2025,Q3,-32475.66,0.0,277.78,-32753.44,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2025-07-31,July,2025,Q3,-84065.71,0.0,291.64,-84357.35,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2025-07-31,July,2025,Q3,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2025-07-31,July,2025,Q3,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2025-07-31,July,2025,Q3,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2025-07-31,July,2025,Q3,-1584984.66,0.0,0.0,-1584984.66,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2025-07-31,July,2025,Q3,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2025-07-31,July,2025,Q3,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2025-07-31,July,2025,Q3,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3810-0000,Prior Years Retained Earnings,2025-07-31,July,2025,Q3,-59870.43,0.0,0.0,-59870.43,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2025-07-31,July,2025,Q3,-124500.0,0.0,12100.0,-136600.0,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4610-0000,Estimated CAM Charges,2025-07-31,July,2025,Q3,-600.0,0.0,100.0,-700.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,4611-0000,CAM reconciliation,2025-07-31,July,2025,Q3,-1558.18,0.0,0.0,-1558.18,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,5430-0000,Recoverable Water & Sewer,2025-07-31,July,2025,Q3,350.0,50.0,0.0,400.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,5450-0000,Recoverable Trash,2025-07-31,July,2025,Q3,350.0,50.0,0.0,400.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,6320-0000,Insurance,2025-07-31,July,2025,Q3,5473.9,0.0,0.0,5473.9,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2025-07-31,July,2025,Q3,33202.92,13807.44,0.0,47010.36,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6860-0000,Accounting Fees,2025-07-31,July,2025,Q3,2460.0,0.0,0.0,2460.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2025-07-31,July,2025,Q3,9180.06,1530.01,0.0,10710.07,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2025-07-31,July,2025,Q3,1666.66,277.78,0.0,1944.44,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2025-07-31,July,2025,Q3,1749.85,291.64,0.0,2041.49,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2024-06-30,June,2024,Q2,218.82,25417.1,0.0,25635.92,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2024-06-30,June,2024,Q2,2979.53,0.0,1.0,2978.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2024-06-30,June,2024,Q2,4997.81,0.03,0.0,4997.84,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2024-06-30,June,2024,Q2,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2024-06-30,June,2024,Q2,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2024-06-30,June,2024,Q2,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2024-06-30,June,2024,Q2,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2024-06-30,June,2024,Q2,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2024-06-30,June,2024,Q2,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2024-06-30,June,2024,Q2,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2024-06-30,June,2024,Q2,-149104.38,0.0,1821.65,-150926.03,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2024-06-30,June,2024,Q2,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2024-06-30,June,2024,Q2,-29245.9,0.0,277.78,-29523.68,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2024-06-30,June,2024,Q2,-82024.14,0.0,291.66,-82315.8,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2024-06-30,June,2024,Q2,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2024-06-30,June,2024,Q2,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2024-06-30,June,2024,Q2,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2024-06-30,June,2024,Q2,-1675546.43,6670.15,0.0,-1668876.28,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2024-06-30,June,2024,Q2,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2024-06-30,June,2024,Q2,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2024-06-30,June,2024,Q2,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2024-06-30,June,2024,Q2,-51058.18,0.0,40674.54,-91732.72,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4620-0000,Other Monthly Charges,2024-06-30,June,2024,Q2,-500.0,0.0,100.0,-600.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,6210-0000,Repair,2024-06-30,June,2024,Q2,199.0,0.0,0.0,199.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6320-0000,Insurance,2024-06-30,June,2024,Q2,7340.0,0.0,0.0,7340.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6510-0000,Bank Fees,2024-06-30,June,2024,Q2,45.0,2.0,0.0,47.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2024-06-30,June,2024,Q2,35409.46,7137.29,0.0,42546.75,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6860-0000,Accounting Fees,2024-06-30,June,2024,Q2,1478.0,1550.0,0.0,3028.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,8110-0000,Interest Income,2024-06-30,June,2024,Q2,-5.2,0.0,1.03,-6.23,Other Income,Other Income,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2024-06-30,June,2024,Q2,9108.25,1821.65,0.0,10929.9,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2024-06-30,June,2024,Q2,1388.9,277.78,0.0,1666.68,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2024-06-30,June,2024,Q2,1458.3,291.66,0.0,1749.96,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2025-06-30,June,2025,Q2,7519.05,62792.56,0.0,70311.61,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2025-06-30,June,2025,Q2,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2025-06-30,June,2025,Q2,5005.14,0.0,0.0,5005.14,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2025-06-30,June,2025,Q2,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2025-06-30,June,2025,Q2,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2025-06-30,June,2025,Q2,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2025-06-30,June,2025,Q2,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2025-06-30,June,2025,Q2,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2025-06-30,June,2025,Q2,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2025-06-30,June,2025,Q2,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2025-06-30,June,2025,Q2,-166006.18,0.0,1530.01,-167536.19,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2025-06-30,June,2025,Q2,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2025-06-30,June,2025,Q2,-32197.88,0.0,277.78,-32475.66,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2025-06-30,June,2025,Q2,-83774.07,0.0,291.64,-84065.71,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2025-06-30,June,2025,Q2,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2025-06-30,June,2025,Q2,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2025-06-30,June,2025,Q2,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2025-06-30,June,2025,Q2,-1592008.15,7023.49,0.0,-1584984.66,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2025-06-30,June,2025,Q2,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2025-06-30,June,2025,Q2,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2025-06-30,June,2025,Q2,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3810-0000,Prior Years Retained Earnings,2025-06-30,June,2025,Q2,-59870.43,0.0,0.0,-59870.43,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2025-06-30,June,2025,Q2,-47500.0,0.0,77000.0,-124500.0,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4610-0000,Estimated CAM Charges,2025-06-30,June,2025,Q2,-500.0,0.0,100.0,-600.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,4611-0000,CAM reconciliation,2025-06-30,June,2025,Q2,-1558.18,0.0,0.0,-1558.18,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,5430-0000,Recoverable Water & Sewer,2025-06-30,June,2025,Q2,100.0,250.0,0.0,350.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,5450-0000,Recoverable Trash,2025-06-30,June,2025,Q2,100.0,250.0,0.0,350.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,6320-0000,Insurance,2025-06-30,June,2025,Q2,5473.9,0.0,0.0,5473.9,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2025-06-30,June,2025,Q2,26418.97,6783.95,0.0,33202.92,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6860-0000,Accounting Fees,2025-06-30,June,2025,Q2,2460.0,0.0,0.0,2460.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2025-06-30,June,2025,Q2,7650.05,1530.01,0.0,9180.06,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2025-06-30,June,2025,Q2,1388.88,277.78,0.0,1666.66,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2025-06-30,June,2025,Q2,1458.21,291.64,0.0,1749.85,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2024-03-31,March,2024,Q1,1133.21,1042.56,0.0,2175.77,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2024-03-31,March,2024,Q1,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2024-03-31,March,2024,Q1,4994.66,1.06,0.0,4995.72,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2024-03-31,March,2024,Q1,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2024-03-31,March,2024,Q1,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2024-03-31,March,2024,Q1,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2024-03-31,March,2024,Q1,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2024-03-31,March,2024,Q1,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2024-03-31,March,2024,Q1,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2024-03-31,March,2024,Q1,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2024-03-31,March,2024,Q1,-143639.43,0.0,1821.65,-145461.08,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2024-03-31,March,2024,Q1,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2024-03-31,March,2024,Q1,-28412.56,0.0,277.78,-28690.34,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2024-03-31,March,2024,Q1,-81149.16,0.0,291.66,-81440.82,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2024-03-31,March,2024,Q1,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2024-03-31,March,2024,Q1,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2024-03-31,March,2024,Q1,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2024-03-31,March,2024,Q1,-1696079.86,7051.52,0.0,-1689028.34,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2024-03-31,March,2024,Q1,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2024-03-31,March,2024,Q1,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2024-03-31,March,2024,Q1,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2024-03-31,March,2024,Q1,-6500.0,0.0,14750.0,-21250.0,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4620-0000,Other Monthly Charges,2024-03-31,March,2024,Q1,-200.0,0.0,100.0,-300.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,6320-0000,Insurance,2024-03-31,March,2024,Q1,3224.75,0.0,0.0,3224.75,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6510-0000,Bank Fees,2024-03-31,March,2024,Q1,9.0,0.0,0.0,9.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2024-03-31,March,2024,Q1,14520.57,6755.92,0.0,21276.49,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6860-0000,Accounting Fees,2024-03-31,March,2024,Q1,1478.0,0.0,0.0,1478.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,8110-0000,Interest Income,2024-03-31,March,2024,Q1,-2.05,0.0,1.06,-3.11,Other Income,Other Income,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2024-03-31,March,2024,Q1,3643.3,1821.65,0.0,5464.95,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2024-03-31,March,2024,Q1,555.56,277.78,0.0,833.34,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2024-03-31,March,2024,Q1,583.32,291.66,0.0,874.98,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2025-03-31,March,2025,Q1,11517.09,0.0,1399.26,10117.83,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2025-03-31,March,2025,Q1,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2025-03-31,March,2025,Q1,5005.14,0.0,0.0,5005.14,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2025-03-31,March,2025,Q1,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2025-03-31,March,2025,Q1,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2025-03-31,March,2025,Q1,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2025-03-31,March,2025,Q1,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2025-03-31,March,2025,Q1,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2025-03-31,March,2025,Q1,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2025-03-31,March,2025,Q1,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2025-03-31,March,2025,Q1,-161416.15,0.0,1530.01,-162946.16,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2025-03-31,March,2025,Q1,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2025-03-31,March,2025,Q1,-31364.56,0.0,277.78,-31642.34,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2025-03-31,March,2025,Q1,-82899.15,0.0,291.64,-83190.79,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2025-03-31,March,2025,Q1,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2025-03-31,March,2025,Q1,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2025-03-31,March,2025,Q1,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2025-03-31,March,2025,Q1,-1634626.38,0.0,0.0,-1634626.38,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2025-03-31,March,2025,Q1,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2025-03-31,March,2025,Q1,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2025-03-31,March,2025,Q1,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3810-0000,Prior Years Retained Earnings,2025-03-31,March,2025,Q1,-59870.43,0.0,0.0,-59870.43,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2025-03-31,March,2025,Q1,-4000.0,0.0,10750.0,-14750.0,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4610-0000,Estimated CAM Charges,2025-03-31,March,2025,Q1,-200.0,0.0,100.0,-300.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,4611-0000,CAM reconciliation,2025-03-31,March,2025,Q1,0.0,0.0,1558.18,-1558.18,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,5430-0000,Recoverable Water & Sewer,2025-03-31,March,2025,Q1,100.0,0.0,0.0,100.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,5450-0000,Recoverable Trash,2025-03-31,March,2025,Q1,100.0,0.0,0.0,100.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2025-03-31,March,2025,Q1,27614.88,13807.44,0.0,41422.32,Property Expense,Expense,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2025-03-31,March,2025,Q1,3060.02,1530.01,0.0,4590.03,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2025-03-31,March,2025,Q1,555.56,277.78,0.0,833.34,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2025-03-31,March,2025,Q1,583.29,291.64,0.0,874.93,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2024-05-31,May,2024,Q2,2327.51,0.0,2108.69,218.82,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2024-05-31,May,2024,Q2,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2024-05-31,May,2024,Q2,4996.75,1.06,0.0,4997.81,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2024-05-31,May,2024,Q2,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2024-05-31,May,2024,Q2,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2024-05-31,May,2024,Q2,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2024-05-31,May,2024,Q2,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2024-05-31,May,2024,Q2,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2024-05-31,May,2024,Q2,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2024-05-31,May,2024,Q2,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2024-05-31,May,2024,Q2,-147282.73,0.0,1821.65,-149104.38,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2024-05-31,May,2024,Q2,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2024-05-31,May,2024,Q2,-28968.12,0.0,277.78,-29245.9,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2024-05-31,May,2024,Q2,-81732.48,0.0,291.66,-82024.14,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2024-05-31,May,2024,Q2,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2024-05-31,May,2024,Q2,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2024-05-31,May,2024,Q2,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2024-05-31,May,2024,Q2,-1682418.44,6872.01,0.0,-1675546.43,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2024-05-31,May,2024,Q2,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2024-05-31,May,2024,Q2,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2024-05-31,May,2024,Q2,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
